,Hogwarts House,Best Hand,Arithmancy,Astronomy,Herbology,Defense Against the Dark Arts,Divination,Muggle Studies,Ancient Runes,History of Magic,Transfiguration,Potions,Care of Magical Creatures,Charms,Flying
229,Hufflepuff,1,0.457016809236189,1.0752740441253996,0.6800817885316737,-1.0752740441253996,0.7424411884841092,-0.4452653885131815,-1.1796312169250671,1.0547582702782452,0.4493488037389305,-0.4039817967243116,-0.5312885291048849,-0.09129924538962246,-0.8749321680196318
230,Hufflepuff,0,0.47539833333420384,0.9580844855721783,0.5076491839041922,-0.9580844855721783,0.7672527207754722,-1.3889479763375376,-0.6758471008437893,0.4104980144099925,1.1379799042774064,0.6950964228785895,0.9875603625634739,-0.1834997704683106,-0.3916833124495114
231,Gryffindor,1,-0.390389414083695,0.6769249287337652,-1.2902957022892374,-0.6769249287337653,0.4911636114549121,-0.3560344783335536,1.034617128743314,-1.4025719213085415,-1.2529263986159886,-0.08490335877336179,0.5582590723431146,-0.8108564969290946,1.3445958631626087
233,Ravenclaw,0,0.44007227725007103,-0.7901578630899296,0.9377482261511094,0.7901578630899299,0.8477685755641116,1.876321902586029,1.3247207929980351,0.22936590803769827,0.8309521169613908,0.36365552837212733,0.3670976528066778,1.5772301586121462,-0.2571633621796747
234,Hufflepuff,0,0.7593240247765051,0.3385212223592972,0.9733359344374475,-0.33852122235929705,-0.36215849911471354,-0.7694114162088663,-0.7080558527987405,0.23343277627164816,0.5547226303038408,-0.20581564638700567,0.4145142387225337,-0.15701862568026415,-0.12939498355836215
236,Slytherin,1,-0.2569287716912678,-0.8026127453748889,-1.1742368734345283,0.802612745374889,-2.1067497696407558,-0.591287307815502,-0.8314549258113277,0.051743223608384896,0.9424158439895757,1.5651373625117535,1.1865225091829321,-0.9025200729425703,-0.7285458190948133
237,Ravenclaw,1,1.8242549290347865,-0.7856041775311255,0.7285164870554811,0.7856041775311258,0.838525063533996,1.8204221487649195,0.7030615690326482,0.3510066504313841,0.4635116617118274,-1.0948142804342067,-0.5584894811550909,1.2233716238071397,-0.9078716539412192
239,Hufflepuff,0,-0.21974660079593486,0.9573058657319995,0.5443200089307004,-0.9573058657319992,0.7670094704588907,-0.3965110234398182,-0.9912570335162705,0.2145060927186386,0.41125170560939417,-0.8294447222788889,0.7560084259306085,-0.11589538042967837,-0.3231446305629786
240,Hufflepuff,0,-0.5060074044200686,0.8723147627941396,1.1955325825389438,-0.8723147627941393,0.28318459077730956,-0.5112910267359799,-0.9026322343168893,-0.06167607430986963,0.24566383184430837,-0.9721816196281323,0.648647178323346,-0.04576437201428454,0.30229641578666494
241,Gryffindor,0,0.17841996354217216,0.644695549319618,-1.3198519946327962,-0.6446955493196179,0.3024013657872868,-0.03385839819248292,1.3393229050846551,-1.5367846016861912,-1.398963971490682,-0.1358241935104879,-0.789950398633402,-0.8775018868364328,1.4178401858950824
242,Hufflepuff,0,-0.6342589504068694,0.9982974514512856,0.33591323972591397,-0.9982974514512857,0.7380626827856328,-0.14517972130647527,-1.2687246181717695,0.6107228314363412,0.31740261367908773,-0.7419038402022262,1.7880975974827158,-0.12976163499714358,-0.644253470028391
243,Hufflepuff,0,0.288230110759629,0.262211197578478,1.028556091601631,-0.26221119757847794,0.13163964354672889,-0.48552239819551657,-1.3996096150248782,0.3630914325532345,0.48517437545316916,-1.5150563956359435,0.02161029483457721,0.06723837892548483,-0.5929006068835561
244,Hufflepuff,0,1.0245688187641464,0.6056357183909146,0.6250249996202496,-0.6056357183909146,0.3855929740583278,-1.3277481418146522,-0.40733141245636706,1.098006745358392,0.9538275310255656,1.4177104973425516,-1.646753565934075,-0.00521561675931344,-0.6127461356686118
245,Hufflepuff,0,0.9302662114209105,0.458785946841659,0.509694790633481,-0.4587859468416591,0.3858362243749099,-0.7042207089372335,-0.9092195985911031,0.3143452029040167,0.7163129358467544,-0.6127473035023784,0.842804590403895,-0.1284818305514609,-0.6644058884338342
246,Gryffindor,0,-0.2827946297054125,1.0105249392592968,-1.2976572574150635,-1.0105249392592968,0.355673185118743,-0.12074595410772004,0.9213568645642408,-1.3573054322501512,-1.4304517038635984,-0.21835044585822513,0.026954452253312507,-1.0334093708151686,1.341015484258088
247,Hufflepuff,1,-0.08185523272515885,1.0238324600338817,0.25592361533026536,-1.023832460033882,-0.07098787016606997,-0.6118019012664582,-1.2396670893601371,1.2270689537445503,0.6807913355555337,0.8827022240978927,-0.6825898880258446,-0.4403275138156417,-0.8861847874338388
249,Ravenclaw,1,1.11713506063884,-0.8506011404681543,0.9286681805024276,0.8506011404681544,0.8616338436092851,1.2403108889486354,1.5573131369327076,0.7904785965904525,0.5977635123246178,1.0957988059932164,2.307384552090708,1.5714352040820982,-0.3350110292179604
250,Ravenclaw,1,-0.692517005610024,-1.1025895221759479,0.6342423019272206,1.1025895221759476,0.43837829275662005,1.7122408547902224,0.8590152975039791,0.12759124793948695,0.6335210702004291,0.13851338238671396,0.6772879727825614,1.455871706647018,-0.19517165886140778
251,Slytherin,0,2.1079411217917716,-0.6506079088238922,-0.9521189333125513,0.6506079088238917,-2.2315371820473175,-0.31982282531335565,-0.603030934746912,-0.05379445013225513,-0.12238676873597536,-0.026972574487854572,1.8117683958526922,-1.2311704417814973,-0.7123829657544072
252,Slytherin,0,-0.18460016872578916,-1.0901448271481722,-1.4572786086834086,1.090144827148172,-1.3288352572115474,-0.38314561191172103,-0.5671333612639856,1.0486488314733706,-0.059006747112283535,1.4036212402544639,-0.892882298324983,-0.425986878400309,-1.1306735183425152
253,Gryffindor,0,-0.5091807620005077,0.737638116521608,-1.5124296078365558,-0.7376381165216079,0.11801762581813736,-1.178003222882376,0.3994810174946445,-1.7724108886507177,-2.049494987291266,-1.2441276078286256,1.7258729579926517,-1.3964950112725438,1.6612036548623381
254,Hufflepuff,1,1.7889288729506536,0.6869026015994464,0.8434039457233126,-0.6869026015994464,0.40967475539994497,-0.7920792013673132,-1.2688295064776114,0.043643108670623945,0.8548277709810541,-1.5928611469960816,-0.6863005373675335,-0.311211740503766,-0.7825583922830064
255,Slytherin,0,-0.9700959818914472,-0.7547717982739386,1.7436459976505014,0.7547717982739383,0.6991426321325146,1.285305064671833,0.9090264071543412,1.4509995272219072,1.0221830066422872,1.723873062514698,0.5491893684401088,2.036036070774811,-0.2839650556935129
257,Slytherin,0,1.4503974812562692,-0.8082419714742771,-1.5149525931410799,0.808241971474277,-1.7917406096670772,-0.28596515342394485,-0.5566068978767593,0.8291096249061312,-0.26081978561034347,0.8994721169705477,1.1385430683464572,-0.9708741439853822,-1.226627672983661
258,Gryffindor,0,-0.08011886725661672,0.9213565014396023,-1.1729203042944443,-0.9213565014396027,0.5969774991680779,0.1297437241912193,0.9461235177545618,-1.2520212019604644,-0.9810384881062344,-0.15354658597779114,0.5969779910515991,-0.7831899688233587,1.0344327534910156
259,Ravenclaw,0,0.6179000510973158,-0.7976142478788262,0.6141005040323237,0.7976142478788262,0.8086052745944108,2.0228228014980965,1.1034884344665066,0.14059924776450083,0.7428857576441656,-0.08944687647522563,0.5243595009312382,1.3877269547313236,-0.49438903873918133
261,Hufflepuff,0,-1.3685619195861993,1.0559446413791804,0.5896570680196768,-1.0559446413791813,0.6850341137707594,0.24760366717144133,-0.8087876874122681,1.7706835739240927,-0.398383942632145,0.5286240605977539,-1.5145039611429885,0.2690083662176597,-0.5178149464287575
262,Ravenclaw,1,-0.762270997708354,-1.1279820515024408,1.0778666967112975,1.1279820515024406,0.3493486768876113,0.9200442338857187,0.9056688194589405,0.4106318387424568,0.1837240108080589,0.35958687844282927,-0.5697202780930906,1.519889231425892,0.22230052140566708
263,Gryffindor,1,-0.21411838169100522,0.3667052214815019,-1.1628011356471,-0.3667052214815018,0.5838419820726509,-0.9778283404890002,1.041546248137424,-2.231925524872146,-2.032854325799945,-1.6611509401969784,-0.25181822748522487,-0.8938663196818641,2.0229242207590246
265,Slytherin,0,0.5426375892367142,-0.9430123765683581,-0.9839869453148556,0.9430123765683585,-2.3144855400017765,-0.4483671798453751,-0.9521797817958789,-0.20273134894039738,0.6510259645995591,0.5048262809028098,-0.8302410982340893,-0.9979115771058262,-0.7352973907433376
266,Slytherin,0,-1.7524783121479952,-1.2777013695546626,-1.1425041645552978,1.2777013695546626,-1.505921487683237,-0.32464055196998753,-0.48700226560085585,0.27765906424381015,0.5904759758000617,1.6968172348477684,-0.26694471882964893,-0.17537159023329918,-0.4874328740103989
267,Ravenclaw,1,0.6325693455729303,-1.2273271652754496,0.13011992026275518,1.2273271652754494,0.3204018892143546,2.3737219116663693,1.6835615582828705,0.3775115526107791,0.6366849819205532,1.0426354896567658,-0.5762942404913844,1.4211417956050787,-0.5312157931856766
268,Hufflepuff,1,-0.4108665516782262,0.8217514680667742,0.7242208441747433,-0.8217514680667741,0.49821787063579004,-0.40360278365210134,-0.842769743177484,0.11312926488940027,0.3172460550455808,-0.6976713884740565,0.1552401763786589,-0.06297859501165243,-0.0389648420841906
269,Ravenclaw,1,1.4311777117596478,-1.5063977252746106,0.6299843367582288,1.5063977252746106,0.31383413066664034,2.2499158551797276,1.2642777258251627,-0.04827643167223693,0.3020634776161299,-0.8937817771383162,1.7416740421500188,1.4594380950356514,-0.503493430810676
270,Gryffindor,1,-0.42870920373427973,0.9302736801300828,-0.883979965194319,-0.9302736801300827,0.7259001669565337,-0.4993791860223404,1.262882153900017,-1.759376086259166,-1.2004876833939542,-0.19281512474026014,0.6141343544641216,-0.7364799505658937,1.8134209065745184
271,Ravenclaw,0,0.4897682544531731,-1.2111396267181462,0.5653229834837379,1.2111396267181462,0.39775548988742754,2.007102455893882,1.2763970977906989,0.03239462148617425,0.6989880482112993,0.13811991302427462,0.37922643728704003,1.4413479169954622,-0.34247867664738857
272,Hufflepuff,1,-0.4117047970768328,0.725307308348075,1.4143530698664255,-0.7253073083480751,0.23039927207901753,0.14386696490106043,-1.4905729496420077,0.9836112493728673,-0.2541026586985875,-1.6749831415099001,-0.14050761356063246,0.20602606103484924,-0.45971051163539833
273,Hufflepuff,1,1.0370826250719154,0.3473702453513411,1.0049105660862065,-0.3473702453513411,0.20874999390322022,-0.577777234427556,-0.7491072681101214,1.0740506669241054,0.3257690200064738,-0.19833065079824425,-1.3718418615880748,0.17633004747925113,-0.6743286528263621
274,Ravenclaw,0,-0.9845257776817454,-0.9516426826449742,0.7448706078833708,0.9516426826449742,0.24134553632520714,0.7030873564884964,0.11889212624337905,0.8047973199757417,0.15598036024631362,0.1048720365707413,1.025873705769665,1.201495499815637,-0.31015296996657615
276,Ravenclaw,0,-1.4540629502440665,-0.5022805978544302,1.1985858719174893,0.5022805978544301,0.7558199558961192,1.5255782902682182,0.6772473810176172,0.48923324588238315,0.9229282028867418,0.7235469089779016,0.415766987423979,1.59829517098607,-0.03517987009941191
277,Hufflepuff,0,-0.3955386358179923,1.0188355650517569,0.7642348183408549,-1.018835565051757,-0.11088092208551648,-0.19760636605802903,-0.7185566756709084,0.05119801371498515,0.06305452959589272,-0.3845830294454988,0.38009007221222724,-0.35292198939343933,0.2628099512968118
278,Hufflepuff,1,-0.5057679057347525,1.2436138156716434,0.16116526463909084,-1.2436138156716436,1.0574503484577882,-0.41162289401812446,-0.7393360499032733,0.12117561957893973,0.4470217328442237,-0.2871346500063135,-0.09708316037511969,-0.2322779527099924,-0.21368733262478454
280,Hufflepuff,1,0.21829649464731188,1.0839094938132363,0.3547232566269315,-1.0839094938132368,0.7840369926196299,-1.0471833694082857,-0.680494361139695,0.02501722755428515,0.9661404311164892,0.20335437325108818,-0.36323127369665537,-0.30657145398471747,-0.22115498005421275
281,Ravenclaw,0,-0.6330614569802886,-0.8404898818297626,0.7511329547484323,0.8404898818297624,0.6453843121678949,1.7322063256288274,1.3154824314393876,0.5869777620050478,0.8418097893165701,1.3728984896866634,-0.7072762158094118,1.6193283304493484,-0.17870191590061407
282,Hufflepuff,1,1.3676506854795378,0.9211242656398643,0.6271343198633935,-0.9211242656398644,0.5867609858716348,-0.5779909961508354,-1.2409378968947544,0.044596524644889037,0.7538000980720276,-1.483037176946424,-2.0355408266204806,-0.3708483524645812,-0.7488005340403857
283,Hufflepuff,0,-0.32087492067068113,0.854415775033503,0.4712914573196254,-0.8544157750335029,0.4546760639676135,-0.353239877287675,-0.9770154509361889,0.8407643357706044,0.31720220286319045,-0.04141780623769701,-0.8874106361338896,-0.08324045899566836,-0.5437982676215624
284,Ravenclaw,0,0.7966858196858252,-0.8349461236370282,1.1712065986985207,0.834946123637028,0.9428794493476701,1.4828375064380512,1.2604026376740083,0.17705278829782928,0.33917598167362456,-0.34293521590341686,0.6167514244698016,1.565798376501347,-0.05011516495826831
285,Ravenclaw,0,-1.397301761824138,-1.9449555482886645,0.29508527981437094,1.9449555482886642,-0.519541453943262,1.1048289928201496,0.7107380412509016,0.08290853968716892,0.06638591249154074,0.2681156274769708,-0.7602448121635135,1.30964295708948,0.10138601097300783
286,Gryffindor,0,-0.5040914149375394,1.161393702569732,-1.0542259955495141,-1.1613937025697323,0.5490571868014261,-0.5693436264944199,1.0404794401211475,-1.8548555866153345,-1.9948478406377153,-0.9061999430388389,0.1505684941380816,-1.1010990811501775,2.046759314609117
287,Hufflepuff,0,-0.09383016699096658,0.8339580429734362,0.5133772799888738,-0.833958042973436,0.5427326785702944,-0.4241532581735951,-1.1008577663480692,1.1202383446261988,0.41367075946294396,0.009124054087893635,0.38330158845092926,-0.022517435260965397,-0.8071095619140031
288,Hufflepuff,0,0.16854064277288078,1.1261266270989092,0.3712545551036424,-1.1261266270989094,0.801551015413533,-1.0557742828349745,-0.6140400881603664,-0.2998292237177329,0.9353851860762816,-0.033104073183826556,0.07437693799874313,-0.3598670615186655,-0.004286314980407603
289,Gryffindor,1,-0.7775390388972588,1.1203514721739796,-1.3774471078544817,-1.1203514721739793,0.3065366211691808,-0.44695880081419315,0.5871620313177495,-1.5105935680478952,-1.8794708499402537,-0.7827116847018918,-0.025304369350517403,-1.2475178105676572,1.5743538922926867
290,Gryffindor,0,0.014063990743961067,1.2406135606441666,-1.0008302657565273,-1.240613560644167,0.5789769757410109,-0.41920234420970676,0.9346020956224239,-2.092955868928822,-2.428384901864688,-1.932616239294958,-0.20872312942007615,-1.2434042346782523,2.104045377081443
292,Hufflepuff,1,-0.021561438696816926,0.8935497624775106,0.6071250495514667,-0.8935497624775103,0.6473303147005507,-0.3216485812780931,-0.7420663200777614,1.1468961901003027,0.19930034118964068,0.21714648042487894,0.25426076945518594,0.07366811646058494,-0.5800112428272828
293,Hufflepuff,0,1.0321729020229342,0.3872471028687275,0.7366545680106438,-0.3872471028687275,0.5887069884042906,-0.9050326023467294,-0.3316483086641049,0.6762928779862819,0.5775616647498304,0.2521820219492115,-1.0062109427568344,0.17665426460548966,-0.43116977693936454
295,Gryffindor,0,-0.1381972984457842,0.7164674671724712,-1.5543573050313761,-0.7164674671724711,0.01804174570293901,-1.2444991949809474,0.45234692845659613,-1.9440175901454333,-2.4312847474551393,-1.6963860297632405,-0.39326439562558807,-1.5409377226258896,1.8128071273337434
297,Gryffindor,0,-0.7035938198058962,0.7696255087977468,-1.2973446172744545,-0.7696255087977469,0.3491054265710292,-0.7701737660408196,0.6049457478400655,-1.9591108871041532,-2.047815939489884,-1.499082582850172,-0.2446572197959348,-1.173060494323888,1.8340848076806073
298,Ravenclaw,0,2.2751112041424473,-0.925721734203685,1.058444066102979,0.9257217342036849,0.7594687106448488,1.497956963118511,1.0748008086346483,0.3840451646122377,0.3311134341712681,-0.8154192294702963,-1.082338313365718,1.3504852141639931,-0.6110070944864161
299,Hufflepuff,0,0.5511397925654378,0.666814299956057,0.785612386899365,-0.666814299956057,0.3863227250080738,-0.9077729816985349,-0.32613157680633637,0.09162803893196692,0.5888260492207091,0.1223170473565293,2.465603299970451,-0.0672332337910664,0.07049245585400349
301,Hufflepuff,1,-0.9212981247582807,1.0042164762828498,0.431219030526294,-1.0042164762828503,0.7691987233081284,-0.15629841348501397,-0.7128203969618576,1.0187187125724413,0.03681673878331072,0.28770934340806736,0.002144072114096223,0.08594286309960177,-0.3501509171570751
302,Slytherin,1,0.598081534887404,-1.0687399233404482,-1.1640361616434651,1.068739923340448,-1.6985757384161742,-0.5389986696065028,-0.8442057819604122,0.8076109431342656,-0.07572777700275496,0.6738400471590086,-0.35720870213345407,-0.6602775498601876,-1.121978312431537
303,Hufflepuff,1,-0.4622988943498704,1.2088246783691086,-0.0009354465496386658,-1.208824678369108,1.058423349724116,-0.5549196955347931,-0.8239527325400937,0.21300889212539317,0.6794313423816892,-0.011177056130552056,-0.196103315157053,-0.27548187558827103,-0.41101735853392135
304,Hufflepuff,1,-1.1910933937669288,0.9336861420282944,0.4021308246619564,-0.9336861420282943,0.6976831302330235,-0.6825061793864274,-0.8106232825025885,0.6866468915289118,0.5248484392377138,0.5949236209417075,2.024839697701365,0.009733636770186531,-0.21982512503253374
306,Slytherin,1,-0.4278709583356732,-1.1745187551516287,-1.436935334446015,1.1745187551516292,-2.2784844931476416,-0.49033245806717185,-1.0123797623008288,0.47278981073800164,0.7619086087200498,1.6164668128629822,-0.34989388012583,-0.8182361337638752,-1.093949060436149
307,Ravenclaw,1,-1.5597417451398197,-1.448640475513673,1.2418716240149092,1.4486404755136728,-0.2461280981051037,1.350647347931573,0.6901931140723782,0.5443037343425828,0.39913653003431115,0.6076758452900631,1.1319134890734994,1.6683818128473489,0.16112719040843335
308,Hufflepuff,1,-2.1387298168916233,1.7739670993808083,0.8795002692735894,-1.7739670993808077,0.8567688372776456,-1.003666926896931,-0.952486470166543,0.9712179184311096,0.5735749498204213,1.367922457575351,-0.36302870903797435,-0.08041123796774799,0.20572848190474421
309,Slytherin,1,-0.7292800538060538,-1.2679336183277303,-1.1667847665860078,1.2679336183277303,-1.9294202888524838,-0.5824218257214371,-1.0483020612050349,0.7036524102958573,0.431973275730795,1.2510025124325903,1.1658319136886648,-0.520389804729517,-1.0212162204043211
311,Hufflepuff,0,-1.3274878950544788,1.2405638162012886,0.7333942276182849,-1.2405638162012889,0.28634684489287543,-0.0400967758199234,-1.03723473474916,1.2949342155976287,-0.09874231636855732,0.40861107243826633,0.3907797468844671,-0.054363520285303946,-0.27619051864369726
312,Slytherin,1,-0.10957720555050374,-1.1187636277894544,-1.648483730541468,1.1187636277894544,-2.598845160086124,-0.36479495150228375,-1.1095404228234798,0.1133112845458339,1.146952075601313,1.6148291411817153,-0.29728229322159677,-1.1039590174847942,-1.2023833929730519
313,Hufflepuff,1,-1.6257236329444202,1.4181295700045407,1.0775674895365144,-1.418129570004541,0.2880495971089493,-0.44251643278258407,-0.46255318915208177,-0.026526372533107457,-0.008222280383655113,0.21100740333813514,1.020122845008365,-0.1661922639469047,0.9296810963987624
314,Gryffindor,1,-0.17669671211035606,0.11969502131297917,-1.493028370491162,-0.11969502131297921,0.24085903569204298,-0.5207457884412338,0.8664631306597593,-1.8535638961731167,-1.5005270918683071,-1.0545370153671072,-1.1347208718964796,-0.8777828750125021,1.3674079916114097
315,Gryffindor,0,-0.3077024929782926,1.4862899471488724,-1.3136162428769664,-1.4862899471488724,0.1389371530441887,-0.8668107637371227,0.7124879064239197,-1.8168782736058005,-2.6675935484912774,-1.2644064453556663,-1.7166087401372594,-1.6719771842201134,2.1595923983715735
316,Ravenclaw,1,-2.046343199030917,-1.0288400912467557,0.9417463647251588,1.0288400912467555,0.19366847427513667,1.4855189371567177,0.8930937550348789,0.053287417451565365,0.49388511843956234,0.6573651272280392,-0.3310488451258806,1.5384663039574182,0.44653453736877124
317,Slytherin,0,0.48797201431330195,-1.1030323043338008,-1.5670934084289303,1.1030323043338006,-2.3203235475997444,-0.6477903191594929,-1.30759917345342,0.6769905822888973,0.7480553340582834,1.2613922992352529,-0.14204653085437052,-1.0500468286090177,-1.5312667694882798
318,Slytherin,1,0.34870352880195804,-0.9407169487533897,-0.5443190991302165,0.9407169487533897,-1.6905484779689686,-0.5017910782439073,-0.46975014176099955,-0.1177606092384613,0.019314038384013365,0.212890656490176,-1.5566659991069467,-0.5553415485420433,-0.23793161263539386
319,Hufflepuff,0,0.5604203666214387,0.6985404590718772,0.6907232410328163,-0.6985404590718773,0.34959192720419313,-0.7068326908963848,-0.9094795209538786,0.5730933655961029,0.611736561133556,-0.2239597399871311,0.9660909859938961,-0.11694993929291767,-0.5322387585869681
320,Hufflepuff,1,-1.273660565529673,0.9833469778200425,1.46267056925825,-0.983346977820043,-0.04204108249281283,-0.3215230380285783,-1.0022706919675142,0.1695757208395078,-0.03644650918906078,-0.7688600932323743,-0.3566846713015947,-0.013981992811239689,0.5502632290597328
321,Slytherin,0,1.7574946705029084,-0.7116345627486251,-1.6591155472801522,0.7116345627486251,-2.101884763309116,-0.4262138757588166,-0.7148421658184021,0.4814074133502242,0.33084148041905276,1.1156616205568115,1.0271275136421392,-1.272718013306069,-1.3345505228199177
322,Slytherin,0,0.28499687850786093,-0.6713752640167644,-1.44010332896353,0.6713752640167644,-1.734576785270309,0.09985403079200796,-0.06560743877177687,0.6781391411436182,-0.4446527654389282,1.5360357272957161,0.11543609045088819,-0.7730448167819546,-0.6205206727184274
323,Gryffindor,1,-1.155707463011467,1.2190807283662835,-1.4437767879717325,-1.2190807283662837,0.4816768491082145,0.49129381248349535,0.9116115270753357,-0.8189743659671317,-1.2309471110328885,0.607590271639088,-1.1330192815752766,-0.8571456017244203,1.0566311026990418
326,Ravenclaw,1,-0.18322305128522126,-1.2679087752203089,0.9909741144680504,1.2679087752203086,0.2029119863052524,0.881452190396236,0.9839197474904975,0.5805895929749353,0.33038864710606874,0.6461921032616242,-0.7412274219747497,1.492752826761656,-0.017584865197197545
327,Slytherin,0,1.3762726381509194,-0.9330146178173431,-0.9483455908474197,0.9330146178173431,-1.7430905463506785,-0.4779353325900207,-0.6338611229942407,0.6540922276999787,-0.4903498434880813,0.17004731034207912,0.8015004536715192,-0.7671258634211755,-0.8928340625422336
329,Ravenclaw,1,1.0586375067503693,-1.0249874188549675,0.3433199782732889,1.0249874188549675,0.7619012138106687,1.2875427303921425,1.158953152990137,-0.08906837478576436,0.3287535293554301,-0.38445175076109184,0.32301447392896915,1.1717596701217323,-0.297365902450432
330,Slytherin,0,-1.3767048748869486,-1.3642707487489203,-1.0401350831375449,1.3642707487489205,-1.673764206124811,-0.4908208590165982,-0.9796183847661017,0.16809271029657383,0.8559728937182022,1.0651183399243396,0.9842614951806619,-0.2994364019995526,-0.7757045240943531
333,Hufflepuff,1,0.573233546285853,0.35560142111852394,0.7929660696187475,-0.35560142111852383,0.49189336240465853,-0.5397165125070644,-0.4121200129889637,0.3492808143620673,0.29494611993512343,-0.4284383577779789,-0.3141090117618488,0.17840617469113243,-0.1935349142193413
334,Ravenclaw,0,0.8507526478959471,-1.1073797391713778,0.6006211671222045,1.1073797391713776,0.28926584869185945,1.2390804622121692,0.8469342504654187,0.4835421080875202,0.34645108363530513,0.028867003680003268,-0.031939545157348155,1.2002486858845582,-0.4975602314831851
335,Ravenclaw,0,0.6638837986780175,-1.213877761561316,1.4289011694222522,1.213877761561316,0.5794634763741751,1.9674124129306851,1.1129830598859696,0.4460356382409943,0.5330322131368852,-0.3755678196956377,-1.4624594167449738,1.8311809015655827,-0.32539515444582
336,Slytherin,0,2.134764974547181,-0.5761866246659975,-1.300000163341674,0.5761866246659977,-2.37846037326284,0.2512153258861028,-0.053710866348842944,-0.2052135219849843,-0.38339145809320374,0.40935526699135955,0.10406572125014527,-1.3312261221467825,-0.4990946795851224
337,Ravenclaw,1,1.5754756696626309,-1.1669208414232177,0.9733806823597599,1.1669208414232175,0.6076805130976864,2.1151487976947534,1.348075069095444,0.3322694226875017,0.48012961688323263,-0.381297439826137,-0.8849363337902842,1.5893979704796968,-0.5386834406151048
338,Gryffindor,1,-1.8194181946938603,1.137012334599052,-1.0281544781360177,-1.1370123345990522,1.0742346203019455,0.21492402782567116,1.316892876435336,-1.2524477116540895,-1.313795287064403,0.4034396617144957,-1.6599780257015522,-0.4304838268214411,1.7216609100786677
339,Ravenclaw,1,-0.5334300038887683,1.1954896951780392,0.5174324318925735,-1.1954896951780392,0.4794875962589765,-0.6320325061337189,-0.7394923514431037,0.5074970599697743,0.4721779878568945,0.4601754947656206,-0.09990427132088919,-0.24411585943155062,-0.10157032464323246
340,Slytherin,0,-1.2802467793758674,-1.41670154552812,-0.624576243022883,1.4167015455281198,-1.174371306181983,-1.0756783621142234,-1.0821102344108025,0.8327427109016097,0.3487656425904486,0.8407672455360962,-1.1467963312890552,0.028823768683934783,-0.8175438090071768
342,Ravenclaw,0,0.3901368013616528,-1.1144051525549437,0.46151776742544165,1.114405152554943,0.5351919187562526,1.4451456175004727,1.2690999794321896,-0.06804868428411641,0.38057762122032146,0.059077212839256786,0.9150573450151187,1.2957721521062064,-0.08233857509895162
344,Slytherin,0,1.9565180780006328,-0.8610920402928858,-1.4941604674474929,0.8610920402928858,-1.6297358988234707,-0.8053801254951225,-0.961376246154698,1.06180406221409,0.005902852480360796,0.6942520342358113,-0.9089104574958881,-1.0057610443726628,-1.6524881695413265
347,Ravenclaw,1,2.1275201393163674,-1.1065547589990374,0.41141443402290384,1.1065547589990374,0.6324920453890492,1.728256550552286,1.671186069434618,0.7760796690821881,0.4416715081808782,0.7642648310377974,-0.5831492804704894,1.384493884300545,-0.7774435652765487
348,Hufflepuff,0,0.6351439564400789,0.3905535281083357,0.8094491692599562,-0.39055352810833566,0.17080294451642952,-1.0267471619000055,-0.7219770716037692,0.5530829430539952,0.7658103248226447,0.18155913816043873,1.5526648925439859,0.0038101329936023427,-0.4051864557465596
349,Hufflepuff,1,-0.7580198960439922,0.703605051655208,0.3567844427940768,-0.703605051655208,0.7256569166399519,-0.5312768319517033,-0.4155651261920535,0.7888235840185818,0.31914848972222093,0.7389931916881464,0.06944780924647931,0.1574799499993168,-0.21082302950116824
350,Gryffindor,1,-0.4085314394963937,0.4555368801574753,-1.53212368440123,-0.4555368801574753,0.27831958444566984,-0.41162294355314216,0.7500139176794888,-1.4576528801394755,-1.4091129720088678,-0.5256779319491208,0.07078435292385998,-0.9452029732109593,1.1873660809840998
351,Ravenclaw,1,1.9895090219029332,-1.116507443644477,0.5348238083705197,1.1165074436444768,0.5899232399872005,1.6474417512070947,1.0405365179427586,0.5376422127430348,0.28909506347645164,-0.4699034636521084,-0.4605197282884755,1.2597556109948753,-0.855086639234576
352,Gryffindor,0,-0.5897720696093937,0.8852485322744278,-1.0480256007512572,-0.8852485322744277,0.4962718681031339,-0.7002479547993292,1.0745737863293392,-1.795925996467476,-1.465392460945179,-0.3710487598072742,-0.2064132286119257,-0.9286041939514647,1.8755149064329142
353,Gryffindor,1,0.000532315023598333,0.6589029705772094,-1.0155121728863141,-0.6589029705772093,0.3727007072794825,-1.0891709403974574,1.1714840341757198,-2.0929782157640187,-1.496100222727955,-0.6442103118337233,0.6139145721579454,-1.0044994415902069,2.0108532290237844
354,Hufflepuff,1,0.8529680107351215,0.6206764886785168,0.870469475647029,-0.6206764886785167,0.19829023029019455,-0.7766661624365108,-1.0205179203880614,-0.2807723157470183,0.7395008881309421,-1.2401548534729039,0.11885471041945968,-0.26887467183670183,-0.22064349735356698
355,Gryffindor,1,-1.1873811641445284,0.7881419338805802,-1.0554581803380463,-0.7881419338805802,0.8146865325089606,-0.9622805274228244,0.9362339166201501,-1.9278942419730971,-1.9174030043497527,-1.03191564497119,-0.6237417388661469,-0.8247455035755981,2.1120245072115167
356,Slytherin,0,1.674807749397506,-0.8222488904893468,-2.058634451666408,0.8222488904893469,-2.3942716438406695,-0.159574104175714,-0.743675144923577,0.5140613729774132,0.4882448930052472,1.4646854662831956,0.3907522868593084,-1.411891343155068,-1.569525675496583
